Protein.Group,ANOVA_pvalue,eIF4E+ vs. eIF4E- Tukey Test,eIF4E+ vs. eIF4G1+ Tukey Test,eIF4E+ vs. eIF4G1- Tukey Test,eIF4E+ vs. eIF4G2+ Tukey Test,eIF4E+ vs. eIF4G2- Tukey Test,eIF4E+ vs. eIF4G3+ Tukey Test,eIF4E+ vs. eIF4G3- Tukey Test,eIF4E- vs. eIF4G1+ Tukey Test,eIF4E- vs. eIF4G1- Tukey Test,eIF4E- vs. eIF4G2+ Tukey Test,eIF4E- vs. eIF4G2- Tukey Test,eIF4E- vs. eIF4G3+ Tukey Test,eIF4E- vs. eIF4G3- Tukey Test,eIF4G1+ vs. eIF4G1- Tukey Test,eIF4G1+ vs. eIF4G2+ Tukey Test,eIF4G1+ vs. eIF4G2- Tukey Test,eIF4G1+ vs. eIF4G3+ Tukey Test,eIF4G1+ vs. eIF4G3- Tukey Test,eIF4G1- vs. eIF4G2+ Tukey Test,eIF4G1- vs. eIF4G2- Tukey Test,eIF4G1- vs. eIF4G3+ Tukey Test,eIF4G1- vs. eIF4G3- Tukey Test,eIF4G2+ vs. eIF4G2- Tukey Test,eIF4G2+ vs. eIF4G3+ Tukey Test,eIF4G2+ vs. eIF4G3- Tukey Test,eIF4G2- vs. eIF4G3+ Tukey Test,eIF4G2- vs. eIF4G3- Tukey Test,eIF4G3+ vs. eIF4G3- Tukey Test
Q96AC1-FERMT2,0.009960638243365787,0.172847023699916,0.9999637325545317,0.999936009105856,0.21014257131729042,0.49750106579775244,0.9997872242647914,0.8759271500773065,0.11537695359039035,0.2648114794795542,0.005544693734330086,0.013071979697443004,0.10189921964201809,0.03310616791867149,0.9959087193481703,0.3083318601268207,0.6624643220383198,0.9999999899609501,0.9649103880385714,0.13594884364754745,0.3433262115123593,0.9909763479474496,0.7166240831598419,0.991225607236566,0.3447962444284042,0.7773422603714886,0.7132525669550709,0.990530698166667,0.9794253009538606
Q96AD5-PNPLA2,0.08897702185343277,0.21174442983033082,0.9998399704916836,0.9904552064670926,0.9957478838915433,0.9999999996891474,0.9966093829487385,0.9997759281461114,0.1283489904839903,0.07975372991760632,0.09069457054159902,0.2276802990689658,0.0936389559661086,0.3485109760643901,0.9998977850398473,0.9999876906208117,0.9996051684522133,0.999993619954237,0.986723387965174,0.9999999873452015,0.9856169570856855,0.9999999406271766,0.9149064544721952,0.9930313101328683,0.9999999999992505,0.9427340867351033,0.9943053485131604,0.9999178517582222,0.9486274899245033
Q96AE4-FUBP1,0.0006551186148257309,0.07952310760191017,0.41375508168461594,0.9999978956035763,0.009539523349535894,0.19995297877889928,0.37198315748778843,0.26543667940729243,0.005373415138551385,0.06082832898074608,0.0002980496330184934,0.0027926276281676765,0.0048365737909654705,0.003550081407068806,0.5132298530571311,0.15347857156381395,0.9973038700141936,0.9999999898339446,0.9998633832932284,0.012150360730437848,0.25845468001966276,0.4656452528776934,0.33934064074235937,0.327075987645972,0.1735004037735044,0.24862620331233698,0.9990621761668347,0.9999958000268628,0.9999801700227644
Q96AE7-TTC17,0.11428047441361769,0.5659557827399226,0.9999996786539354,0.9992633317532819,0.8362766997623234,0.9999936774151829,0.6814462471983376,0.9808533320732307,0.4853271122765582,0.33479855812431947,0.11098116987677564,0.4441560285598386,0.07398886609543776,0.2152324710959853,0.9999393531871501,0.8984115544812514,0.9999999955376706,0.7632751053159775,0.9937835592217978,0.9782414054755693,0.9999914379300331,0.9074854976604427,0.9999004821180827,0.9256040019386513,0.9999651234768876,0.9990412078977493,0.8047189006932314,0.9971057309604702,0.9843618665064823
Q96AG4-LRRC59,0.006716865710389267,0.2215593049962623,0.4922895100526531,0.999999999900334,0.20452067472410518,0.3206029281928544,0.7752244982162596,0.5105296952457548,0.01634270521680825,0.2355851365958488,0.006742295300851797,0.010286068281601946,0.03188435207380702,0.017076290619554846,0.46796887755362937,0.9904577030602073,0.9998457099740838,0.9987265681655977,0.9999999999885226,0.192164395045768,0.30242824796441936,0.7504441205000074,0.485763367591042,0.9998937731313329,0.8691709041454105,0.9876126838975001,0.9712285028030567,0.9997234859445332,0.9991772517284185
Q96AJ9-VTI1A,0.00436862089018717,0.9999999999631531,0.9706774062010376,0.8580940862357078,0.018284165386168838,0.011020218002134485,0.68517297505851,0.8567592253993029,0.9632748102910563,0.8399658421506553,0.01735578015650807,0.010480842966357207,0.6622847143755834,0.838556921348862,0.9998388429538457,0.05932180990762825,0.03449847389493099,0.9911224002428791,0.9998298818874808,0.09873354590346439,0.05699185236310722,0.9999150870314344,1.0,0.9997346357852369,0.15655093602251524,0.09915015165961216,0.0904714224720341,0.05723066729826354,0.9999200977555867
Q96AQ6-PBXIP1,0.029754771394274765,0.4920218147503078,0.9998016853779603,0.9999999202085983,0.4710528517020154,0.9463868939845843,0.9995223449384361,0.39891131436781524,0.7051854537757798,0.5580020991445782,0.036626026537128875,0.13960343644294182,0.7357910184591064,0.03010759690792375,0.9999846746359624,0.29927005208676294,0.7978473002976947,0.9999999996703967,0.24800512582412237,0.41066844460238006,0.9101449580859746,0.9999438396083656,0.34488778309316714,0.9512885252257289,0.2789583425016249,0.9999997085440634,0.7692669215457172,0.9084501646673288,0.2306817752920216
Q96AT9-RPE,0.06628433962571453,0.9737522384733841,0.21090163084164726,0.45469632011278005,0.5333104904243688,0.5461905462529582,0.9776068176032147,0.9800150743713163,0.06485831799307074,0.15202254292458905,0.18595919416670992,0.19190317985175598,0.6218691904555615,0.6320302144324932,0.9958465254818364,0.9857941105858342,0.9832786886658279,0.5710646672481998,0.5610872003943294,0.9999996735215635,0.9999991019468223,0.8916653120071245,0.8847426447226499,0.9999999999991891,0.9402155035409577,0.9352648523525585,0.9463401434597222,0.9417064770827571,0.9999999999998782
Q96AX1-VPS33A,0.08126205591557403,0.9972558051580072,0.9999999999979022,0.999999996495547,0.1481438845165154,0.7015505567304148,0.9895573413146925,0.9950101312758609,0.9963938189800615,0.9988719712146847,0.06688574481171139,0.3914095808912954,0.8339158449555415,0.8726464326702534,0.9999999721649615,0.15366380317479233,0.7165197888599508,0.9915555907854317,0.9961291032826227,0.13323457541539319,0.6577318814710507,0.9818026240152498,0.9903483656576189,0.8224939392055646,0.3804055046310655,0.34217454482308307,0.978291821689823,0.963767242111848,0.9999999917533773
Q96AY3-FKBP10,0.2249022177766227,0.9773693352551541,0.9999999952972758,0.999999974488862,0.9324161947801066,0.39894656158995134,0.9999888381749148,0.9999406944160724,0.9637978457250975,0.9592851498150655,0.5172829791478797,0.1344191413796525,0.9206519670312368,0.896490035931076,0.9999999999994437,0.9535111794931672,0.43793133689475594,0.9999992522613862,0.9999918382288774,0.9584449514841136,0.44902236070555646,0.9999997202321325,0.9999958298600573,0.9253585663332131,0.9823543992286425,0.989296770114817,0.5253909515807936,0.5638414614781915,0.9999999983314528
Q96B23-C18orf25,0.018938554890466107,0.4322627744364671,0.3444611082998248,0.6265624761557946,0.6923634624559394,0.4580509764881594,0.9997365154861595,0.44006162675339666,0.021949170231761683,0.045857828270729484,0.05371254770703959,0.03026980486881803,0.2654917950165514,0.028863468861600072,0.9979281978333321,0.9935325123379932,0.9999903142258317,0.5405620098385002,0.9999967320724513,0.999999942036984,0.9999519196052431,0.840021630523933,0.9999000380424736,0.9996049839798893,0.889233205107515,0.9993360480816883,0.6778866060974956,0.9999999999843959,0.657612933113526
Q96B26-EXOSC8,0.3269213877498208,0.9999389846119962,0.9451176637558655,0.9999825092615177,0.562320105262442,0.9921741054687735,0.6116117990973455,0.9999024273895875,0.825977960042577,0.9970414592949365,0.39704028088965737,0.9429302964318921,0.4391979215659457,0.9938232242268786,0.9887658882752832,0.9820106048656081,0.999948984707726,0.9904677903824799,0.9940349311391676,0.7123709098454148,0.9996025482409668,0.760183332072696,0.9999999965344333,0.9116914931257798,0.9999999918481941,0.7547780093597919,0.9386384846553976,0.9998936774510199,0.8003804807460381
Q96B36-AKT1S1,0.0681243521124169,0.8833609713327985,0.9693773816039827,0.9999880923662167,0.4272806068415411,0.8273818894576214,0.8472831451354674,0.30297427085833895,0.4182100781498913,0.7652886781393227,0.0897790232124207,0.24567755781143563,0.2597773463782569,0.06063547862677354,0.9950642791213571,0.8906425475797345,0.9995722146009562,0.9997842573176161,0.7570419896265326,0.5593254970299475,0.926626897632528,0.939070014897484,0.4107942523601896,0.9882587317316477,0.9840185620385818,0.9999717163591033,0.9999999999437668,0.9383608916082882,0.9258335462956915
Q96B49-TOMM6,0.4530658927068728,0.9989755804010408,0.9999934470871246,0.9951415980522521,0.9935411242931496,0.7894819416702274,0.9987068576357456,0.9992048118359481,0.9898613169043059,0.9999997498032326,0.8948631334938019,0.9669541088070078,0.9444418465976879,0.9999999999997862,0.9731710571927966,0.9995173792724652,0.6637019481440546,0.9999740026602841,0.9913020551677512,0.8342793693535122,0.9866910500847575,0.8997303169974447,0.9999993976018954,0.42610810938165844,0.9999995402298899,0.9019920463793968,0.5062649412431159,0.9632660751392064,0.9493003178586222
Q96B54-ZNF428,0.03253397124746626,0.2448903250369594,0.999999943158638,0.9999999999999928,0.48093448997533617,0.9798807806598238,0.9698682028926582,0.9607432033905782,0.21026211742427448,0.24110165682087648,0.017529905190756034,0.08041301402912504,0.6633870667395569,0.06867057351253858,0.999999973361766,0.5431215552780613,0.9912745645598918,0.9451696474615138,0.9800154674023303,0.4871882447622984,0.9813894236052493,0.9677618870843823,0.9631525802968587,0.904258380494417,0.1577937692214969,0.940213500379743,0.6180241198175211,0.9999999466164272,0.5535332209112275
Q96B97-SH3KBP1,0.00015486486312297438,0.6997532920908218,0.6755829830009087,0.9178747075727778,0.0002282597912366402,0.08288311091878287,0.3650123681149974,0.5983711951621723,0.10105315147279881,0.2022313351595002,6.673685654057238e-05,0.010517433815282029,0.04492844649172412,0.08377772469011113,0.9987476606382167,0.0009910078068990913,0.6182711844743674,0.9968777166075891,0.9999998252837495,0.0006061507889372209,0.35662741446823554,0.9164801793598458,0.9947324927823556,0.0063175989304457,0.0018130345543745374,0.0011351107869246313,0.9114479263379257,0.6953827553479051,0.9993867618437237
Q96BH1-RNF25,0.014524089197396818,0.7762915199969037,0.9999998307223656,0.8112177836938346,0.057664854637738516,0.9998835835023935,0.9999999999900746,0.9999997512249595,0.7027060620632568,0.9999999984957793,0.009036309432860157,0.5798592083367586,0.7585703795626161,0.6983786109508366,0.740696461331694,0.06943870461812296,0.9999955991156436,0.9999999766042617,0.9999999999999997,0.009832178642008471,0.6187174204440751,0.7944430961836151,0.7364828832866182,0.09363477490613659,0.060374968293931186,0.0701802529395803,0.9999401630205453,0.999996567648947,0.9999999610759168
Q96BJ8-ELMO3,0.0010205747116382661,0.13199011936967375,0.8381015809396248,0.7194840889103808,0.021866888002756935,0.044348683845520376,0.2545323927154367,0.22205943196342193,0.022707514080818725,0.016845991520377357,0.0007599370715398734,0.0012852777721927833,0.005216298900833527,0.004622146127323812,0.9999934015318725,0.1268721356910255,0.2585562055021968,0.8850801732355318,0.8405617785702363,0.17364760923329758,0.34563480951581305,0.9560566989616236,0.9288628705024813,0.9983831901497374,0.5569866845380047,0.615606980578901,0.843657367330736,0.8877223707430906,0.9999999726087797
Q96BM9-ARL8A,0.2092092337309756,0.8385720969357688,0.9773098747383083,0.9771519660298562,0.9654206384491063,0.9338304836862639,0.991154012368178,0.9999967578372895,0.999372522511328,0.9993822371913315,0.3604181239164027,0.30595226384212326,0.4573955128321857,0.9204760513617577,1.0,0.5933623361315514,0.519699060996743,0.7093993428580738,0.9953664309353807,0.5927340098226273,0.519096464768513,0.7087786373355934,0.9953180157420468,0.9999998515653314,0.9999970206138195,0.910235000131856,0.999911976936169,0.8582869423949403,0.9649376245562243
Q96BP3-PPWD1,0.031071779094927802,0.9968662588343264,0.9339229238155309,0.998428049340969,0.03673894945727618,0.650269351703566,0.8583977958363074,0.7909635354543826,0.6587114560510761,0.9099758955339007,0.016876500699189556,0.3456346075977875,0.5417207421291439,0.4661158481782304,0.998649001499492,0.15328394414339863,0.9963630749775015,0.9999967506301172,0.9998899902201709,0.07548991745305722,0.9092343322566823,0.989870636642442,0.9734200119916767,0.33875802116003106,0.2028360441492898,0.2445895076095218,0.9997394148825642,0.9999862038647652,0.9999997668650358
Q96BR5-COA7,0.23323684407332454,0.39710952877846917,0.9999999982452846,0.9993893562036837,0.9999326266042398,0.99570474362634,0.9999942717445153,0.9956706989317704,0.4307327694686818,0.6384403500079474,0.5650670016265562,0.17915890618553876,0.5107415239071817,0.17895829410538333,0.9997943618629869,0.9999870017701727,0.9920009364482475,0.9999995623320126,0.9919460804456018,0.9999998733067889,0.9236396538413456,0.9999936595991337,0.923379073982541,0.9579467284524354,0.9999999807443306,0.9577672087960862,0.9758735929810524,1.0,0.9757505846720832
Q96BW5-PTER,4.965923463448987e-05,0.9743918848581256,0.5259427624730629,0.07765669432296585,0.00022781100558777467,0.00265273286387524,0.0010441509005696403,0.0014718057829468112,0.18362645286966772,0.02432234750035156,0.00011346005323953356,0.0010799856735004276,0.0004603635291875463,0.0006303622540289044,0.7413162549420578,0.0012919571428930965,0.02543483379600764,0.008206331815168388,0.012462832562709192,0.006664618040972292,0.19219575969165914,0.056606238779122964,0.09014496926708626,0.23256351236362582,0.6444265907403799,0.4588960837311805,0.9688084110206011,0.9978886901403585,0.9999110760942127
Q96BW9-TAMM41,0.00572371503259998,0.9733678570036085,0.6535626954186424,0.37133776778321403,0.028450916525466607,0.04928199933834698,0.302615468385928,0.05384925660168072,0.2461297124576991,0.1192521612562395,0.009408058865769786,0.01568773867269424,0.09483508028986753,0.017049086599571828,0.9982426866965702,0.26422353869063564,0.43495054862198146,0.9912808400282085,0.46771517145688346,0.5015097840711142,0.7295876709239788,0.9999992940092477,0.7647139535484848,0.9996944989560536,0.5931786038119996,0.9992105520578775,0.8164512679083525,0.9999999989862199,0.8469660469723876
Q96C01-FAM136A,9.121877446762823e-05,0.9266932412694702,0.8898910220721015,0.9888440680099203,0.14894549504380283,0.38061633837305586,0.00011435542885829264,0.10232130085100932,0.34498339794214006,0.5632294341109608,0.03456293049469217,0.09281498559257884,5.155836067238795e-05,0.024032829038449055,0.9995129020516981,0.6159816627879204,0.9490982895395097,0.000301284812652014,0.46645259376096526,0.38613818358422647,0.7743080903307689,0.00020719329499963024,0.2753178784989597,0.9898354250087692,0.0015299579658170082,0.9999786676733696,0.000743036485989057,0.946429510870851,0.0020401295324972146
Q96C19-EFHD2,0.0005799865212242467,0.045377865096907,0.23106869152214216,0.9904438703923885,0.0889351977634576,0.6353301156274854,0.06217253144187085,0.04597662075391884,0.0020167292035213613,0.017581469950448958,0.0009800688915004852,0.0053994931344218955,0.0007601498931419925,0.0006158096165400639,0.5421592205544349,0.9913945847555985,0.9707240792382286,0.9546798889490274,0.8863125214269363,0.23508798631338412,0.9552284335525493,0.16607475984537168,0.12281654718075585,0.6875082280851106,0.9999848423803573,0.9991225293128295,0.5408216514662126,0.4256468367236008,0.9999950208621183
Q96C23-GALM,0.07602133760620612,0.9955150373398706,0.542336166475593,0.9994445890000601,0.1923662404379649,0.537751315149496,0.9692293617838329,0.5160911448905481,0.25922270853352347,0.9243001557314001,0.08149958622254982,0.2564373450022315,0.7243408921268142,0.2435011162193974,0.7907329049717182,0.9751048531307014,0.9999999999999994,0.9572245109022472,0.9999999998755714,0.34285179700434265,0.7864545763611472,0.999487856720925,0.7656684397054699,0.9763424856039173,0.562320620962852,0.9816538364678813,0.9553795011174545,0.9999999999671322,0.9458711344069031
Q96C36-PYCR2,0.0009027966372617322,0.5998631262428847,0.16850521487907155,0.27153238794180146,0.006502132051249387,0.02057547528557646,0.045320257343378634,0.0413496079853074,0.01615901728769009,0.025818175995657278,0.0009829413165194367,0.002569985005374864,0.0050143869165457655,0.004636324974326533,0.9998650219587781,0.25711459198068454,0.7058739861332981,0.9557436143749081,0.9389482066897734,0.1591121166103523,0.5041962827777726,0.8277878012833206,0.7945041343475245,0.9628389471670101,0.7245655871295239,0.7612963052450299,0.9968027709268581,0.9984754059210892,0.9999999986541229
Q96C57-CUSTOS,0.10122923494781783,0.995663378786976,0.7150795623434923,0.9747258148819157,0.10341964145415483,0.17033473139126476,0.7816651472445653,0.8909545106048352,0.965540741788001,0.9999930162295415,0.24073454445837683,0.3804013686726091,0.9838664786826108,0.9980383633000978,0.9929672304206296,0.6695456689147345,0.8584930848424077,0.999999910487813,0.9998587167890438,0.3238114259231579,0.4948643593760711,0.9978749607278002,0.9999447049461447,0.999854212074694,0.5994013040215904,0.4690128456974111,0.8003288747169508,0.6705257396869986,0.999991401233717
Q96C86-DCPS,0.00030515634468716765,0.2918705932294202,0.8927723836704297,0.989575945736763,0.008583917290227117,0.0027604604157207557,0.19450749620356855,0.12553697068172898,0.060200050095967184,0.11032297703909777,0.0006621167729929933,0.0002729952134037372,0.00832428974018673,0.005662669532518039,0.9995033382497612,0.038533683443187416,0.010808855936836226,0.7231106861445589,0.5417031755146313,0.021484485075265458,0.006334110997534337,0.4785254237775346,0.32834730527243716,0.9507658080807482,0.3013339739265498,0.4434451714019124,0.08063895806066179,0.12568750314206667,0.9999357736740428
Q96C90-PPP1R14B,0.00021131778587295418,0.0206864920277835,0.9885138687868603,0.7458810369526111,0.007150676546126666,0.14694218845213547,0.3673065246320806,0.9987599594031731,0.008158680174635391,0.15354175273458182,0.00010787157837377492,0.0007867526153417792,0.0015939367843813557,0.010835157731698852,0.35535322437647543,0.017955199328745564,0.3833734321827097,0.7606113317495474,0.9999932317607789,0.0013839278289684565,0.019837610356746693,0.05069570333538587,0.4647435393030773,0.3232787341575285,0.12736840457830234,0.013369966600957128,0.9913122882053256,0.2884169238972122,0.6317101198110179
Q96CB8-INTS12,0.07432559098438761,0.9999999992781177,0.41425968268283886,0.9997681260339718,0.3109725310199021,0.25757078690169344,0.19255978659300643,0.57759116108746,0.444562343743379,0.9999256797959643,0.3358079242677081,0.27892807442714984,0.20914585442407052,0.612532376049955,0.6231660019191623,0.9999918288909433,0.9997901565153403,0.996369468180243,0.9999497542800142,0.49181264423049764,0.4171013641612228,0.320055680143281,0.7942503867610814,0.9999996890025243,0.9998444045965432,0.9980178195371116,0.9999951033518231,0.9918272595519445,0.9643415433612156
Q96CB9-NSUN4,0.07663701617424697,0.9992426012046683,0.9999417354713152,0.9194963126346649,0.5888746852755501,0.9402940046620674,0.11156426783898454,0.9998303988118905,0.9837535661553308,0.7003830351253955,0.35108553671069975,0.7391947141585289,0.05842025348977331,0.9766836167054709,0.985330406687246,0.766419075123629,0.9913602808671347,0.17220209370725093,0.9999999996646056,0.993606709636659,0.9999999982696465,0.4558148082013054,0.990289327181539,0.9887160794965869,0.8186825163988793,0.7951891176636167,0.4210415694177475,0.9946211338291865,0.1855715738983691
Q96CN7-ISOC1,0.0007690660642199196,0.11873201976096137,0.5442109430163484,0.9928684905222134,0.009544779201737574,0.1291965363895129,0.1708430578433895,0.2545866139411407,0.01032577869413387,0.04668337987649285,0.00038549323721670525,0.002699000568064047,0.0033879125507034757,0.004769988486511334,0.8960738458607576,0.10875765094706291,0.8988872085911932,0.9584640140821361,0.9947354385790748,0.022628753618877617,0.3178945028708341,0.4071266309022571,0.5634054997277883,0.4769720845170746,0.3772938541986325,0.2594111830885738,0.9999970260470563,0.9988055887946601,0.9999600085816135
Q96CP2-FLYWCH2,0.0019109873136571147,0.3074927038763954,0.24455825963866662,0.6371965464919331,0.07417732809433508,0.03568541893180277,0.13394367832521858,0.09831027650001489,0.010832622137141867,0.03208742592209268,0.0038207391144950975,0.0021140945295785585,0.006287288778968225,0.0048295836374833145,0.9769634526884374,0.9713685383270046,0.7798582306215366,0.9994422891671035,0.993262973480164,0.6109150398160611,0.3393182471197814,0.841285897493323,0.7262432721694541,0.9982567324729672,0.9995762658926806,0.9999970836450138,0.9538285901111669,0.9883475798831629,0.9999943763932903
Q96CS3-FAF2,0.0018446975554206515,0.9313104804667903,0.6857064432944675,0.9854686512913675,0.006977242402619432,0.03582050108268864,0.19221433457253634,0.07313430201355009,0.20722093127907826,0.5517133282461262,0.0021169723023466425,0.009238402210860697,0.04551372239038243,0.017854125024090672,0.9804820934870188,0.054001835814209365,0.3061871507774956,0.9135618927598372,0.5570524266203472,0.01822989727568236,0.1029057789846688,0.49754017672960815,0.2098913379736005,0.8436750222005353,0.24452252905782723,0.5606793903236201,0.8675696818657966,0.9985040419387615,0.991156659849434
Q96CT7-CCDC124,0.0018144408689840916,0.15558562060039438,0.960463895943424,0.9999998673780659,0.06866892812403536,0.33253951704717244,0.13803028243798454,0.1611245791761664,0.043112259871250225,0.1856835525932985,0.002033848276036032,0.007730563553886571,0.003547047872446085,0.004033684660300518,0.9270546865952739,0.24531705662919978,0.8192030934126338,0.4559601546482005,0.5154508485223679,0.05739452074548179,0.2822051212170644,0.11536646624421676,0.13481220543939088,0.8895764580127521,0.9987742006294859,0.9957983458259926,0.9935628519453319,0.9978812852153363,0.9999999503813705
Q96CU9-FOXRED1,0.00010098179041806653,0.9993492861064603,0.8994133863314608,0.9991899989009992,0.0001660298589136744,0.07214498523606871,0.44738528711272363,0.008164264048269976,0.6737981181239971,0.960831096317807,0.00011509236386952892,0.03857015587993995,0.2555382355297514,0.004738952775677374,0.9932154355833765,0.0004465377017577321,0.3365397004998326,0.9722727824099353,0.03559000449204408,0.00024669095592089185,0.13871304628829528,0.7087668557037736,0.014732814251159687,0.004538312384822829,0.0010234906395700794,0.03667198483225498,0.7922175416582324,0.6398691062415742,0.11734996107203433
Q96CW1-AP2M1,0.0029714491778204603,0.13586919054986213,0.9908867994502102,0.9995354203771709,0.060261851334846406,0.27147445877780896,0.8858269047732819,0.6573925172730603,0.05124179041859678,0.24387600856875202,0.001656423119035244,0.00566899614724381,0.02703840982636141,0.01502977741296041,0.9008218702678978,0.15972067403800505,0.6081935553989601,0.9991884829285232,0.9622116475711907,0.03338100079532591,0.15212704965820945,0.666799035285272,0.4219633441896763,0.9133626305046627,0.29888782846785544,0.5073794109263816,0.8596259885611154,0.9827967056281055,0.9994095501651618
Q96CW5-TUBGCP3,0.11899908624364065,0.9877964054909194,0.9888241862216207,0.9930872132784427,0.15628314227940687,0.9633523292897568,0.9678294374701434,0.9347236326285255,0.7431407484302082,0.7750497848098094,0.05596537287919512,0.6390436349349772,0.6525456103337338,0.5717143224596579,0.9999999994331408,0.4026196982907966,0.9999984891586613,0.9999994124265205,0.9999558154025273,0.37516955635656024,0.9999897674319072,0.9999948917777783,0.9998543356547441,0.49579115089046066,0.4832807420498687,0.5605859906672574,0.9999999999991116,0.9999999308587667,0.9999997553790908
Q96D46-NMD3,0.000258976018666249,0.06974987215009076,0.18067735203652868,0.26037891097401533,0.009671512512265057,0.043945439819970344,0.04242869031649055,0.01632600796949979,0.0023179460060758217,0.0031381562704282384,0.00027709650378549,0.0008056131640199471,0.000785643213890852,0.00040008869165086836,0.9999772486130573,0.3636473293228307,0.9371021449944703,0.9296216231895195,0.5752993364341462,0.2571901959716554,0.832433108653592,0.8200839286594159,0.42897567600591635,0.8928645044802584,0.902440442462057,0.9996495957562725,0.9999999999983599,0.9876115179649068,0.9898163638755925
Q96D71-REPS1,0.000463329208550841,0.9200744905449636,0.9196085113664324,0.9867642222578998,0.0006586050772194874,0.13176130785185547,0.8899541606576994,0.7615472801941002,0.37225575885698625,0.5387855415568737,0.00024734619421984405,0.02980844078846112,0.3362416264210941,0.23687074604387237,0.9999222161609308,0.0019696852615627147,0.5192417641537249,0.9999999939958937,0.9998688220103359,0.0013927667441713254,0.35652855699284947,0.9996572681128555,0.992192746888971,0.01803593134961068,0.0021541666294635498,0.0029062176437548715,0.5653543883780594,0.7205671906018463,0.9999779043050857
Q96DA6-DNAJC19,0.004263863134960076,0.9188046886511988,0.840018465025485,0.5058378034563733,0.02061888804783285,0.07056824240256887,0.09489495447317842,0.09971739451190298,0.28869363445357654,0.1269048238314503,0.005339401976656499,0.01639440509205614,0.021650531312059074,0.022692925743829973,0.9959824098939201,0.11857875847053911,0.3922160426705915,0.49945851912273853,0.5187568194969072,0.2710269384233355,0.723611978594443,0.8344753249920082,0.8508982916919104,0.9645813216566503,0.9061205296817462,0.8929721225684073,0.9999958743371091,0.9999881306155184,0.9999999999837766
Q96DB5-RMDN1,3.973968699059194e-05,0.11033292389853289,0.8998645039835184,0.9835582267219993,0.0004777796806398893,0.0012125720212710078,0.11606463321277671,0.041594343540106604,0.023251562810994164,0.03743787906978013,4.046253834566471e-05,8.126878558112338e-05,0.002339096102142335,0.001074237562472824,0.999870297868475,0.0014586878401074976,0.004170153983921954,0.5004401387660771,0.19978590096289783,0.001014963947754799,0.002790175773014103,0.3306565338930383,0.1228241992988367,0.9537012996151435,0.013084273746908792,0.03467903193977018,0.046589180357091586,0.1301878934571058,0.9877316300986766
Q96DE0-NUDT16,0.020333589788108123,0.43426294983232516,0.9889752703647309,0.9999999987320826,0.32537350010537625,0.5244646416500426,0.9988823847349598,0.3763814321976995,0.17126111230852592,0.46808595257626995,0.020772698347103713,0.0360245031491071,0.2340479077631502,0.02429337091437056,0.9822131746542915,0.7032693083640866,0.9027541906152344,0.9999926212028822,0.7685475678804079,0.29917942743530446,0.4885612226896082,0.9975645595677631,0.34710788796067715,0.9996551479295958,0.5708774464744303,0.999999928323563,0.800619342334539,0.99996350922429,0.6385444683676804
Q96DG6-CMBL,0.0004560249627756308,0.1763997732694631,0.21564798111977845,0.8516912858346936,0.035370225015950885,0.29737069524326154,0.008891967475023632,0.01606629231206025,0.0057744971892793595,0.03131212259205163,0.0013463626688388075,0.00775996085640962,0.00047581317719069816,0.0007416298306621716,0.8158777828666746,0.8243878896156897,0.9999891292087935,0.2833484973720961,0.4960514702218838,0.19934239518090746,0.9180168758797538,0.04584875334111693,0.0876856927281433,0.6934599661817071,0.9247157888747433,0.9965291456399377,0.20501446746238428,0.37440848797785964,0.999213228541637
Q96DH6-MSI2,0.13197378575533206,0.9992036476862542,0.9999999934361835,0.9999999999994476,0.9346145166514258,0.17539820627004787,0.9971960236941981,0.99625063195749,0.9977748531290168,0.9989367599952733,0.725936691953895,0.09166743686358125,0.9307854377991264,0.9219798308459337,0.9999999992084865,0.9561298011606019,0.19660059070237523,0.9989440819679174,0.9984978909014236,0.9407613784834301,0.1807262749761691,0.9977880900625542,0.9969990839642686,0.608681158443553,0.9993344903604507,0.9995597573814353,0.37046700159648094,0.38338703509704475,0.9999999999966186
Q96DI7-SNRNP40,0.0009670260487896691,0.8498613912313209,0.554437852940498,0.9851617764220035,0.006377855663606269,0.014341170941097214,0.10216744093853358,0.042890042823445884,0.1123761915031285,0.4353389209847428,0.0015537526037328053,0.0031582132356944292,0.01843047177399204,0.008332966396000119,0.9336048245658607,0.06696502011917571,0.1656435384324415,0.8175452758519766,0.47201628754259883,0.016609636866691257,0.039617565064570814,0.28899553568878555,0.12415571275292592,0.9940081088305119,0.39655340460023836,0.7379617796649494,0.7523568480098897,0.9780716284306342,0.9952896463684507
Q96DM3-RMC1,0.07162420898511909,0.9204828302786912,0.43790454438440474,0.9524305012133518,0.4194914203506612,0.451789652081813,0.6191147264896231,0.7525577637474261,0.10666141685395558,0.4280166657614921,0.10127257511077747,0.11081611348149312,0.16882964527815436,0.23209430664661768,0.9267732977188854,0.999999999977713,0.9999999999973529,0.9999157799586217,0.9973797561899762,0.9147385057944732,0.9349627690597087,0.9891545580065279,0.9989685073654532,0.9999999989393895,0.999829796743264,0.9961602118399276,0.9999527012366839,0.9980645553123161,0.9999916720190642
